time,pm2_5,nitrogen_dioxide,carbon_monoxide,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,surface_pressure,boundary_layer_height
2026-02-14T11:00:00,13.6,36.3,236.0,9.1,84,12.1,0.2,979.3,305.0
2026-02-14T12:00:00,11.9,33.3,226.0,9.6,85,12.8,0.2,978.9,295.0
2026-02-14T13:00:00,10.3,30.3,223.0,10.2,82,11.6,0.2,978.8,310.0
2026-02-14T14:00:00,8.8,25.9,198.0,10.2,82,9.3,0.1,979.1,260.0
2026-02-14T15:00:00,9.1,24.5,223.0,9.9,84,6.1,0.1,979.6,220.0
2026-02-14T16:00:00,12.4,36.6,281.0,9.4,87,6.9,0.1,980.1,165.0
2026-02-14T17:00:00,18.3,52.0,355.0,9.0,90,7.4,0.0,981.0,135.0
2026-02-14T18:00:00,24.5,62.6,414.0,9.3,94,5.0,0.1,981.9,75.0
2026-02-14T19:00:00,31.3,53.7,441.0,9.2,94,5.0,0.2,982.9,75.0
2026-02-14T20:00:00,30.3,54.4,433.0,8.8,95,4.9,0.1,983.6,65.0
2026-02-14T21:00:00,33.7,52.5,411.0,8.5,95,7.2,0.0,984.0,65.0
2026-02-14T22:00:00,20.9,42.2,379.0,8.3,94,9.2,0.0,984.5,120.0
2026-02-14T23:00:00,22.1,39.0,353.0,7.4,95,10.0,0.0,985.2,120.0
2026-02-15T00:00:00,34.3,38.2,344.0,7.6,95,11.2,0.0,985.4,110.0
2026-02-15T01:00:00,25.0,34.7,309.0,6.7,96,10.0,0.0,985.2,100.0
2026-02-15T02:00:00,7.3,21.6,252.0,7.0,71,14.2,0.0,985.4,285.0
2026-02-15T03:00:00,5.4,19.0,222.0,8.2,53,17.1,0.0,985.8,435.0
2026-02-15T04:00:00,4.2,11.7,218.0,8.6,46,16.6,0.0,986.7,540.0
2026-02-15T05:00:00,3.6,10.3,220.0,8.5,45,16.9,0.0,986.9,540.0
2026-02-15T06:00:00,3.7,11.9,223.0,9.5,42,19.1,0.0,987.9,655.0
2026-02-15T07:00:00,4.0,19.9,225.0,8.6,42,17.4,0.0,988.5,550.0
2026-02-15T08:00:00,4.0,13.4,224.0,9.5,41,18.9,0.0,988.8,545.0
2026-02-15T09:00:00,4.6,10.3,215.0,10.8,39,17.1,0.0,989.3,510.0
2026-02-15T10:00:00,4.6,8.6,209.0,12.1,38,14.2,0.0,989.8,545.0
2026-02-15T11:00:00,3.8,8.2,201.0,12.9,35,13.1,0.0,990.3,645.0
2026-02-15T12:00:00,4.0,7.7,197.0,14.8,32,6.6,0.0,989.4,1515.0
2026-02-15T13:00:00,4.4,8.4,197.0,15.0,31,4.3,0.0,988.8,1450.0
2026-02-15T14:00:00,4.3,9.1,204.0,15.0,31,2.6,0.0,988.5,1485.0
2026-02-15T15:00:00,5.2,14.0,213.0,15.0,30,1.5,0.0,988.7,1465.0
2026-02-15T16:00:00,10.0,28.6,275.0,13.4,46,0.8,0.0,988.5,20.0
2026-02-15T17:00:00,20.9,54.6,364.0,10.9,48,1.0,0.0,989.3,15.0
2026-02-15T18:00:00,28.1,59.1,482.0,9.5,63,3.9,0.0,988.9,35.0
2026-02-15T19:00:00,35.8,72.0,520.0,9.0,67,4.7,0.0,988.9,40.0
2026-02-15T20:00:00,45.1,63.4,611.0,9.1,68,4.8,0.0,989.0,50.0
2026-02-15T21:00:00,51.9,57.9,663.0,8.7,73,3.4,0.0,989.8,60.0
2026-02-15T22:00:00,56.5,55.3,717.0,8.3,72,6.5,0.0,989.4,60.0
2026-02-15T23:00:00,61.0,54.0,757.0,7.8,73,5.4,0.0,988.9,60.0
2026-02-16T00:00:00,45.0,50.0,555.0,6.5,85,5.2,0.0,988.3,65.0
2026-02-16T01:00:00,39.8,39.1,529.0,6.1,86,4.4,0.0,988.3,45.0
2026-02-16T02:00:00,38.8,35.5,489.0,5.7,87,5.2,0.0,987.4,55.0
2026-02-16T03:00:00,36.0,31.9,469.0,4.9,89,5.2,0.0,987.0,65.0
2026-02-16T04:00:00,32.2,28.9,429.0,4.3,91,3.1,0.0,987.1,50.0
2026-02-16T05:00:00,29.2,35.3,390.0,4.6,90,5.4,0.0,986.8,80.0
2026-02-16T06:00:00,29.7,41.1,388.0,4.3,91,6.5,0.0,986.4,90.0
2026-02-16T07:00:00,34.5,51.9,462.0,4.3,91,2.9,0.0,987.1,45.0
2026-02-16T08:00:00,31.4,54.3,402.0,5.5,89,4.7,0.0,986.2,125.0
2026-02-16T09:00:00,25.5,35.0,349.0,6.9,85,2.8,0.0,986.7,180.0
2026-02-16T10:00:00,22.5,28.7,320.0,7.6,84,5.2,0.0,985.6,240.0
2026-02-16T11:00:00,20.9,26.1,306.0,8.8,80,5.3,0.0,985.1,315.0
2026-02-16T12:00:00,19.0,23.9,287.0,8.1,78,3.4,0.4,985.2,180.0
2026-02-16T13:00:00,18.8,24.6,283.0,8.9,74,4.0,0.3,984.0,225.0
2026-02-16T14:00:00,19.6,24.8,285.0,9.6,68,4.1,0.0,983.1,295.0
2026-02-16T15:00:00,19.2,26.7,302.0,9.9,68,4.8,0.0,982.5,325.0
2026-02-16T16:00:00,18.4,33.8,348.0,9.3,76,4.0,0.0,982.2,185.0
2026-02-16T17:00:00,26.8,47.2,375.0,8.0,77,7.1,0.0,982.0,110.0
2026-02-16T18:00:00,22.6,59.1,394.0,9.2,74,13.4,0.0,982.4,180.0
2026-02-16T19:00:00,24.5,60.3,397.0,8.6,76,12.1,0.0,983.0,285.0
2026-02-16T20:00:00,27.3,53.8,424.0,7.8,75,9.3,0.0,982.8,165.0
2026-02-16T21:00:00,30.1,52.5,493.0,6.9,79,9.4,0.0,982.7,125.0
2026-02-16T22:00:00,34.2,42.7,535.0,5.8,84,9.5,0.0,982.9,130.0
2026-02-16T23:00:00,35.2,38.7,488.0,5.3,81,10.1,0.0,983.0,150.0
2026-02-17T00:00:00,30.6,33.3,456.0,7.6,67,13.4,0.0,983.4,205.0
2026-02-17T01:00:00,21.7,24.9,383.0,7.7,62,14.3,0.0,983.8,290.0
2026-02-17T02:00:00,16.1,18.6,313.0,7.2,60,14.6,0.0,984.3,250.0
2026-02-17T03:00:00,12.3,15.3,240.0,6.5,61,13.7,0.0,984.8,170.0
2026-02-17T04:00:00,9.7,14.7,231.0,5.3,67,11.8,0.0,985.4,135.0
2026-02-17T05:00:00,8.4,18.3,215.0,4.2,73,10.3,0.0,986.4,95.0
2026-02-17T06:00:00,10.9,29.7,244.0,5.7,76,11.0,0.0,987.3,110.0
2026-02-17T07:00:00,13.6,46.5,259.0,5.3,73,10.3,0.0,987.8,85.0
2026-02-17T08:00:00,10.8,45.9,279.0,7.7,60,12.0,0.0,989.0,205.0
2026-02-17T09:00:00,8.8,33.0,226.0,10.0,50,8.1,0.0,989.7,220.0
2026-02-17T10:00:00,6.8,25.3,216.0,11.6,52,5.4,0.0,990.3,280.0
2026-02-17T11:00:00,5.1,15.3,172.0,12.9,52,5.4,0.0,990.9,630.0
2026-02-17T12:00:00,3.8,8.7,168.0,13.7,36,8.9,0.0,991.2,810.0
2026-02-17T13:00:00,3.4,8.5,180.0,14.1,34,3.7,0.0,990.8,980.0
2026-02-17T14:00:00,4.0,9.7,184.0,14.3,34,3.3,0.0,990.6,1230.0
2026-02-17T15:00:00,5.9,12.9,194.0,14.1,37,3.0,0.0,990.7,1355.0
2026-02-17T16:00:00,9.4,24.5,226.0,12.7,53,1.0,0.0,991.0,20.0
2026-02-17T17:00:00,12.6,52.2,302.0,10.1,56,3.9,0.0,991.5,35.0
2026-02-17T18:00:00,21.4,62.7,368.0,8.8,57,2.2,0.0,992.0,15.0
2026-02-17T19:00:00,26.6,63.9,434.0,9.9,49,4.0,0.0,992.4,40.0
2026-02-17T20:00:00,27.0,62.1,494.0,10.0,44,6.1,0.0,992.9,35.0
2026-02-17T21:00:00,33.0,58.7,528.0,7.4,62,10.1,0.0,993.1,45.0
2026-02-17T22:00:00,34.6,62.2,545.0,6.1,66,8.5,0.0,993.7,85.0
2026-02-17T23:00:00,29.5,54.7,515.0,5.7,60,5.6,0.0,994.2,40.0
2026-02-18T00:00:00,32.6,43.7,460.0,4.7,71,4.5,0.0,994.3,30.0
2026-02-18T01:00:00,27.5,35.4,414.0,5.2,65,7.8,0.0,994.8,55.0
2026-02-18T02:00:00,18.5,30.8,289.0,4.8,62,9.5,0.0,994.6,60.0
2026-02-18T03:00:00,12.8,30.1,265.0,4.9,63,8.1,0.0,994.1,65.0
2026-02-18T04:00:00,12.2,29.6,267.0,3.8,74,5.9,0.0,994.0,50.0
2026-02-18T05:00:00,12.6,37.6,260.0,2.7,78,2.6,0.0,994.4,25.0
2026-02-18T06:00:00,16.2,49.3,269.0,2.7,78,1.3,0.0,994.8,15.0
2026-02-18T07:00:00,18.4,68.1,364.0,2.6,80,1.4,0.0,995.1,15.0
2026-02-18T08:00:00,21.6,72.7,376.0,4.4,80,4.2,0.0,995.6,35.0
2026-02-18T09:00:00,17.5,64.5,314.0,6.8,71,3.1,0.0,995.7,110.0
2026-02-18T10:00:00,11.4,51.2,265.0,8.7,62,4.6,0.0,996.0,220.0
2026-02-18T11:00:00,10.5,28.0,227.0,10.4,49,5.3,0.0,996.1,355.0
2026-02-18T12:00:00,10.3,19.5,207.0,11.1,46,5.4,0.0,995.5,505.0
2026-02-18T13:00:00,11.9,17.0,209.0,11.9,45,4.3,0.0,994.7,565.0
2026-02-18T14:00:00,13.6,17.4,222.0,12.1,45,5.2,0.0,993.9,585.0
2026-02-18T15:00:00,12.0,21.9,227.0,11.9,44,4.5,0.0,993.4,500.0
2026-02-18T16:00:00,20.4,41.5,295.0,10.8,58,3.5,0.0,992.6,165.0
2026-02-18T17:00:00,24.4,75.0,384.0,9.1,64,4.2,0.0,992.6,65.0
2026-02-18T18:00:00,33.1,80.1,505.0,8.2,70,3.7,0.0,992.9,45.0
2026-02-18T19:00:00,43.6,79.3,633.0,8.0,73,3.5,0.0,992.8,40.0
2026-02-18T20:00:00,54.2,80.9,693.0,7.7,73,4.6,0.0,992.8,55.0
2026-02-18T21:00:00,56.6,74.2,784.0,7.2,74,5.7,0.0,992.8,80.0
2026-02-18T22:00:00,49.7,58.7,711.0,6.6,75,6.2,0.0,992.6,95.0
2026-02-18T23:00:00,44.3,55.0,610.0,6.2,76,7.7,0.0,991.9,105.0
2026-02-19T00:00:00,36.6,51.9,508.0,6.5,74,8.4,0.0,991.3,145.0
2026-02-19T01:00:00,31.5,45.5,479.0,6.9,74,9.8,0.1,990.2,255.0
2026-02-19T02:00:00,27.1,33.0,397.0,6.6,78,10.1,0.1,989.1,310.0
2026-02-19T03:00:00,20.1,22.4,312.0,5.8,89,12.5,1.9,987.6,370.0
2026-02-19T04:00:00,17.3,17.2,273.0,5.7,91,14.3,2.5,986.7,410.0
2026-02-19T05:00:00,15.6,14.4,235.0,5.6,94,14.6,2.8,985.1,500.0
2026-02-19T06:00:00,13.4,29.5,251.0,6.3,88,15.0,3.3,985.1,730.0
2026-02-19T07:00:00,13.7,43.3,268.0,3.4,97,20.3,3.9,984.9,315.0
2026-02-19T08:00:00,9.2,48.9,258.0,2.7,100,19.4,6.6,984.1,270.0
2026-02-19T09:00:00,9.7,33.8,234.0,3.2,96,17.1,6.4,983.4,315.0
2026-02-19T10:00:00,10.5,29.2,221.0,4.3,93,9.3,2.9,983.0,295.0
2026-02-19T11:00:00,10.2,28.1,212.0,5.0,91,9.4,1.5,983.0,235.0
2026-02-19T12:00:00,9.0,26.2,205.0,4.9,93,12.6,0.6,983.8,280.0
2026-02-19T13:00:00,7.5,18.2,199.0,6.4,86,11.9,0.3,983.1,325.0
2026-02-19T14:00:00,8.6,17.4,197.0,7.3,81,10.5,0.0,983.1,520.0
2026-02-19T15:00:00,8.9,20.2,208.0,7.8,76,8.6,0.0,982.9,525.0
2026-02-19T16:00:00,11.0,31.0,241.0,7.7,79,3.1,0.0,982.5,325.0
2026-02-19T17:00:00,15.9,48.7,327.0,5.8,85,2.7,0.0,982.6,40.0
2026-02-19T18:00:00,21.2,57.2,427.0,5.9,89,4.9,0.0,983.2,50.0
2026-02-19T19:00:00,28.7,59.1,503.0,6.0,88,8.2,0.0,983.5,80.0
2026-02-19T20:00:00,30.6,54.7,514.0,5.4,89,10.2,0.0,984.0,95.0
2026-02-19T21:00:00,33.6,52.6,524.0,5.4,89,10.2,0.0,984.3,115.0
2026-02-19T22:00:00,36.5,50.8,509.0,5.1,89,11.6,0.0,984.8,130.0
2026-02-19T23:00:00,39.3,52.3,560.0,4.6,90,11.4,0.0,985.2,135.0
2026-02-20T00:00:00,37.7,49.3,583.0,4.9,90,13.0,0.0,986.1,175.0
2026-02-20T01:00:00,38.9,38.8,537.0,4.6,88,12.6,0.0,986.3,140.0
2026-02-20T02:00:00,33.7,27.8,472.0,4.9,81,12.7,0.0,986.6,130.0
2026-02-20T03:00:00,13.4,14.7,273.0,5.8,70,12.9,0.0,987.0,140.0
2026-02-20T04:00:00,5.3,11.8,187.0,6.6,63,12.5,0.0,987.7,140.0
2026-02-20T05:00:00,3.8,14.4,176.0,7.4,58,13.8,0.0,988.5,155.0
2026-02-20T06:00:00,4.3,23.3,178.0,8.7,53,13.6,0.0,988.9,170.0
2026-02-20T07:00:00,4.4,32.0,192.0,9.0,52,15.1,0.0,989.7,235.0
2026-02-20T08:00:00,4.3,25.7,191.0,11.2,47,14.9,0.0,991.3,350.0
2026-02-20T09:00:00,3.9,18.5,179.0,13.3,43,13.9,0.0,992.6,800.0
2026-02-20T10:00:00,3.3,13.4,170.0,15.1,40,12.8,0.0,994.0,1560.0
2026-02-20T11:00:00,2.8,9.7,165.0,15.9,34,18.5,0.0,994.8,1515.0
2026-02-20T12:00:00,3.1,7.7,161.0,17.6,32,19.9,0.0,994.5,1895.0
2026-02-20T13:00:00,2.9,7.7,163.0,17.0,34,20.9,0.0,995.0,1515.0
2026-02-20T14:00:00,3.9,8.0,170.0,16.7,36,18.9,0.0,995.3,1355.0
2026-02-20T15:00:00,4.8,13.1,187.0,15.9,38,16.4,0.0,996.0,1125.0
2026-02-20T16:00:00,6.3,24.5,220.0,14.3,42,14.2,0.0,996.6,750.0
2026-02-20T17:00:00,10.2,50.8,284.0,12.1,50,11.6,0.0,998.1,320.0
2026-02-20T18:00:00,18.9,69.5,400.0,11.5,58,10.2,0.0,998.9,150.0
2026-02-20T19:00:00,28.2,80.7,537.0,10.2,76,9.6,0.0,1000.5,220.0
2026-02-20T20:00:00,39.6,82.1,657.0,9.2,90,9.3,0.0,1001.7,180.0
2026-02-20T21:00:00,49.3,69.5,699.0,8.7,92,9.2,0.0,1002.3,180.0
2026-02-20T22:00:00,62.2,61.1,751.0,8.2,92,9.7,0.0,1003.0,195.0
2026-02-20T23:00:00,58.5,58.8,728.0,7.9,91,10.6,0.0,1003.6,205.0
2026-02-21T00:00:00,53.0,47.9,589.0,7.0,89,9.4,0.0,1004.3,170.0
2026-02-21T01:00:00,41.8,46.3,532.0,6.5,88,7.2,0.0,1004.6,145.0
2026-02-21T02:00:00,38.8,46.2,536.0,5.8,88,5.5,0.0,1004.7,85.0
2026-02-21T03:00:00,38.5,43.0,508.0,5.3,89,6.4,0.0,1004.5,85.0
2026-02-21T04:00:00,39.2,45.2,493.0,4.5,91,4.5,0.0,1004.9,45.0
2026-02-21T05:00:00,39.5,44.4,497.0,3.9,92,4.1,0.0,1005.1,35.0
2026-02-21T06:00:00,40.1,44.6,501.0,4.0,92,4.2,0.0,1005.7,35.0
2026-02-21T07:00:00,40.6,45.2,545.0,4.7,90,3.1,0.0,1005.9,25.0
2026-02-21T08:00:00,40.3,40.1,534.0,6.6,86,1.1,0.0,1006.7,30.0
2026-02-21T09:00:00,43.1,35.7,527.0,8.4,80,1.9,0.0,1006.9,165.0
2026-02-21T10:00:00,34.8,30.6,444.0,9.9,73,3.7,0.0,1007.2,320.0
2026-02-21T11:00:00,28.2,24.4,388.0,11.4,66,5.0,0.0,1006.8,425.0
2026-02-21T12:00:00,24.4,21.5,338.0,12.2,64,4.0,0.0,1006.3,505.0
2026-02-21T13:00:00,27.2,18.8,324.0,13.3,61,4.2,0.0,1005.5,525.0
2026-02-21T14:00:00,25.7,17.1,300.0,14.0,58,3.7,0.0,1005.0,520.0
2026-02-21T15:00:00,20.9,16.6,283.0,14.2,57,4.1,0.0,1004.9,445.0
2026-02-21T16:00:00,26.2,22.6,296.0,13.3,70,2.8,0.0,1004.8,260.0
2026-02-21T17:00:00,26.1,36.8,320.0,11.3,70,3.3,0.0,1004.7,50.0
2026-02-21T18:00:00,27.7,47.6,395.0,10.3,78,3.9,0.0,1005.2,45.0
2026-02-21T19:00:00,38.2,55.8,480.0,9.8,78,1.5,0.0,1005.5,20.0
2026-02-21T20:00:00,48.1,60.6,568.0,9.1,79,1.9,0.0,1005.9,25.0
2026-02-21T21:00:00,48.1,65.3,527.0,8.2,83,0.7,0.0,1006.4,15.0
2026-02-21T22:00:00,57.8,76.0,653.0,6.8,89,3.2,0.0,1006.8,30.0
2026-02-21T23:00:00,69.2,79.2,796.0,6.4,92,6.4,0.0,1007.1,50.0
2026-02-22T00:00:00,74.8,67.7,789.0,5.5,96,6.3,0.0,1007.5,60.0
2026-02-22T01:00:00,67.2,59.6,762.0,5.4,95,6.7,0.0,1007.5,70.0
2026-02-22T02:00:00,59.6,49.6,670.0,5.2,93,6.8,0.0,1007.6,60.0
2026-02-22T03:00:00,58.0,46.7,656.0,5.0,92,6.5,0.0,1007.2,45.0
2026-02-22T04:00:00,54.5,44.5,619.0,4.2,93,5.0,0.0,1007.2,35.0
2026-02-22T05:00:00,49.2,41.1,563.0,3.8,92,3.5,0.0,1007.3,25.0
2026-02-22T06:00:00,45.9,42.5,480.0,4.2,91,6.4,0.0,1007.7,50.0
2026-02-22T07:00:00,46.3,43.4,466.0,4.1,93,3.1,0.0,1008.2,55.0
2026-02-22T08:00:00,44.4,38.8,472.0,5.4,93,1.7,0.0,1009.0,75.0
2026-02-22T09:00:00,46.6,34.2,478.0,7.3,90,0.9,0.0,1009.3,125.0
2026-02-22T10:00:00,47.8,28.9,444.0,9.1,85,1.3,0.0,1009.4,225.0
2026-02-22T11:00:00,48.3,26.7,427.0,10.7,80,2.5,0.0,1009.2,335.0
2026-02-22T12:00:00,44.5,24.7,396.0,11.6,74,1.5,0.0,1008.6,505.0
2026-02-22T13:00:00,41.9,19.7,350.0,12.8,72,0.2,0.0,1007.4,395.0
2026-02-22T14:00:00,41.3,18.1,339.0,13.5,71,2.6,0.0,1006.4,395.0
2026-02-22T15:00:00,40.2,20.5,329.0,13.6,70,3.0,0.0,1006.0,455.0
2026-02-22T16:00:00,47.4,32.5,391.0,13.0,78,2.1,0.0,1005.4,450.0
2026-02-22T17:00:00,52.7,56.7,457.0,11.1,77,0.7,0.0,1005.3,15.0
2026-02-22T18:00:00,55.9,69.3,517.0,10.1,85,1.5,0.0,1005.6,20.0
2026-02-22T19:00:00,62.7,73.9,589.0,9.3,87,1.8,0.0,1005.4,20.0
2026-02-22T20:00:00,67.5,83.5,671.0,8.7,88,3.1,0.0,1005.2,30.0
2026-02-22T21:00:00,75.7,80.3,693.0,8.0,89,3.8,0.0,1005.0,35.0
2026-02-22T22:00:00,75.2,65.8,731.0,7.8,89,5.2,0.0,1004.6,60.0
2026-02-22T23:00:00,73.4,57.6,715.0,7.9,91,7.5,0.0,1004.4,90.0
2026-02-23T00:00:00,63.2,47.4,668.0,7.3,94,6.1,0.0,1004.9,70.0
2026-02-23T01:00:00,60.2,47.7,647.0,6.9,95,7.2,0.0,1004.0,60.0
2026-02-23T02:00:00,55.8,46.2,514.0,6.4,97,6.3,0.0,1003.3,60.0
2026-02-23T03:00:00,56.6,46.7,513.0,6.2,100,7.0,0.0,1003.0,60.0
2026-02-23T04:00:00,58.3,49.7,521.0,5.9,100,4.2,0.0,1002.7,50.0
2026-02-23T05:00:00,59.2,51.9,524.0,6.2,100,4.9,0.0,1002.4,55.0
2026-02-23T06:00:00,54.6,53.5,517.0,6.3,100,5.2,0.0,1002.7,35.0
2026-02-23T07:00:00,50.1,55.1,544.0,6.9,99,5.9,0.0,1002.9,75.0
2026-02-23T08:00:00,48.7,59.2,581.0,7.4,99,6.5,0.0,1003.3,125.0
2026-02-23T09:00:00,46.1,51.1,520.0,7.8,98,6.7,0.0,1003.2,135.0
2026-02-23T10:00:00,41.0,37.8,471.0,8.5,96,7.8,0.0,1003.0,135.0
2026-02-23T11:00:00,36.0,26.0,377.0,10.0,89,7.4,0.0,1003.1,305.0
2026-02-23T12:00:00,32.5,19.5,314.0,12.3,81,8.1,0.0,1002.6,525.0
2026-02-23T13:00:00,34.6,14.8,294.0,13.6,73,4.2,0.0,1001.7,505.0
2026-02-23T14:00:00,34.9,14.1,298.0,14.7,68,3.1,0.0,1000.9,495.0
2026-02-23T15:00:00,35.6,19.8,305.0,15.0,66,2.9,0.0,1000.5,480.0
2026-02-23T16:00:00,36.4,39.7,352.0,14.5,74,0.4,0.0,1000.1,15.0
2026-02-23T17:00:00,41.5,65.6,447.0,12.3,77,0.7,0.0,1000.0,15.0
2026-02-23T18:00:00,47.0,82.5,579.0,12.1,82,1.1,0.0,1000.7,15.0
2026-02-23T19:00:00,57.9,92.6,669.0,11.0,88,2.9,0.0,1000.7,35.0
2026-02-23T20:00:00,68.2,92.3,741.0,10.6,88,1.7,0.0,1001.1,35.0
2026-02-23T21:00:00,75.3,87.7,752.0,10.0,89,3.4,0.0,1001.1,60.0
2026-02-23T22:00:00,78.2,81.6,759.0,9.4,92,4.3,0.0,1001.0,80.0
2026-02-23T23:00:00,72.3,77.1,666.0,10.0,92,8.2,0.0,1001.0,100.0
2026-02-24T00:00:00,62.7,55.9,673.0,8.7,95,7.2,0.0,1000.8,125.0
2026-02-24T01:00:00,48.9,41.6,537.0,8.5,95,7.9,0.0,1000.2,125.0
2026-02-24T02:00:00,49.2,34.7,441.0,7.7,98,6.3,0.0,1000.3,75.0
2026-02-24T03:00:00,38.2,35.1,474.0,7.3,100,8.0,0.0,999.8,100.0
2026-02-24T04:00:00,37.1,39.4,547.0,7.3,100,7.8,0.0,999.4,125.0
2026-02-24T05:00:00,43.1,41.0,535.0,7.0,100,8.3,0.0,999.6,140.0
2026-02-24T06:00:00,47.9,41.5,530.0,6.6,100,9.7,0.0,999.3,140.0
2026-02-24T07:00:00,44.2,46.6,489.0,6.1,99,10.3,0.0,999.5,125.0
2026-02-24T08:00:00,34.1,39.8,403.0,6.8,96,8.6,0.0,999.5,135.0
2026-02-24T09:00:00,28.7,32.1,358.0,8.6,94,7.4,0.0,999.7,165.0
2026-02-24T10:00:00,26.6,25.9,306.0,11.3,85,7.2,0.0,999.9,215.0
2026-02-24T11:00:00,23.8,21.5,302.0,13.9,76,8.2,0.0,999.9,280.0
2026-02-24T12:00:00,19.6,17.7,292.0,15.5,72,4.8,0.0,999.4,440.0
2026-02-24T13:00:00,16.5,15.1,252.0,16.9,66,4.0,0.0,999.0,445.0
2026-02-24T14:00:00,15.7,16.8,256.0,17.1,65,7.4,0.0,998.9,420.0
2026-02-24T15:00:00,15.1,23.6,265.0,15.9,73,11.6,0.0,999.4,340.0
2026-02-24T16:00:00,22.4,43.1,298.0,13.6,84,13.6,0.0,1000.2,375.0
2026-02-24T17:00:00,28.6,54.8,342.0,11.4,88,12.8,0.0,1001.2,360.0
2026-02-24T18:00:00,53.7,58.8,464.0,10.5,87,11.4,0.0,1002.3,350.0
2026-02-24T19:00:00,57.9,57.7,495.0,9.9,87,9.7,0.0,1003.0,365.0
2026-02-24T20:00:00,58.3,56.7,606.0,9.3,90,10.5,0.0,1003.8,330.0
2026-02-24T21:00:00,64.2,50.7,629.0,9.0,90,11.3,0.0,1004.6,355.0
2026-02-24T22:00:00,68.5,43.4,616.0,8.5,91,11.0,0.0,1004.9,280.0
2026-02-24T23:00:00,65.2,31.0,523.0,8.0,91,9.5,0.0,1005.2,245.0
2026-02-25T00:00:00,70.0,32.9,501.0,7.6,91,5.6,0.0,1005.9,120.0
2026-02-25T01:00:00,72.7,33.5,466.0,7.5,90,4.6,0.0,1006.3,95.0
2026-02-25T02:00:00,75.9,31.9,497.0,7.4,90,4.6,0.0,1006.4,80.0
2026-02-25T03:00:00,77.3,33.3,507.0,7.5,91,5.1,0.0,1006.5,55.0
2026-02-25T04:00:00,77.0,35.7,523.0,7.8,91,5.6,0.0,1006.9,55.0
2026-02-25T05:00:00,74.5,39.9,545.0,8.0,91,5.5,0.0,1007.0,55.0
2026-02-25T06:00:00,70.9,50.8,576.0,8.5,91,4.3,0.0,1007.1,65.0
2026-02-25T07:00:00,69.0,61.5,633.0,9.1,90,4.4,0.0,1007.5,80.0
2026-02-25T08:00:00,68.8,71.3,682.0,9.8,90,3.7,0.0,1008.0,90.0
2026-02-25T09:00:00,68.4,61.3,654.0,10.8,89,2.6,0.0,1008.2,100.0
2026-02-25T10:00:00,49.3,59.9,463.0,12.2,80,0.4,0.0,1008.5,360.0
2026-02-25T11:00:00,43.4,46.9,345.0,13.3,74,4.1,0.0,1008.6,680.0
2026-02-25T12:00:00,38.9,33.9,309.0,12.9,70,3.5,0.0,1008.5,650.0
2026-02-25T13:00:00,36.7,26.9,293.0,13.4,69,2.5,0.0,1008.1,775.0
2026-02-25T14:00:00,37.6,25.9,290.0,13.6,68,2.7,0.0,1007.8,915.0
2026-02-25T15:00:00,37.6,30.1,300.0,13.8,66,2.1,0.0,1007.7,925.0
2026-02-25T16:00:00,33.7,36.2,344.0,13.5,68,2.3,0.0,1007.7,100.0
2026-02-25T17:00:00,38.9,58.8,361.0,11.8,78,3.6,0.0,1007.8,75.0
2026-02-25T18:00:00,39.9,64.5,414.0,11.3,80,4.6,0.0,1008.6,90.0
2026-02-25T19:00:00,47.0,65.9,454.0,10.3,83,4.2,0.0,1008.8,45.0
2026-02-25T20:00:00,48.7,70.1,498.0,9.3,87,4.5,0.0,1008.9,50.0
2026-02-25T21:00:00,54.9,68.1,546.0,8.5,89,4.3,0.0,1009.2,45.0
2026-02-25T22:00:00,61.7,63.1,620.0,7.7,91,4.1,0.0,1008.9,40.0
2026-02-25T23:00:00,64.8,66.4,669.0,7.2,92,3.8,0.0,1009.0,35.0
2026-02-26T00:00:00,65.0,56.2,720.0,7.2,92,5.2,0.0,1009.5,35.0
2026-02-26T01:00:00,66.1,51.0,709.0,6.7,92,4.3,0.0,1009.6,45.0
2026-02-26T02:00:00,67.8,47.7,706.0,6.2,93,4.0,0.0,1009.3,40.0
2026-02-26T03:00:00,69.5,47.8,718.0,5.7,94,4.0,0.0,1009.2,35.0
2026-02-26T04:00:00,68.0,44.3,729.0,5.3,95,4.0,0.0,1009.3,35.0
2026-02-26T05:00:00,66.2,44.5,731.0,4.9,95,4.0,0.0,1009.2,40.0
2026-02-26T06:00:00,66.1,48.6,710.0,4.6,95,3.1,0.0,1009.9,25.0
2026-02-26T07:00:00,66.9,59.2,699.0,5.3,97,4.9,0.0,1010.4,35.0
2026-02-26T08:00:00,68.7,60.7,730.0,6.9,96,4.0,0.0,1010.9,80.0
2026-02-26T09:00:00,66.3,56.0,678.0,9.1,89,2.7,0.0,1011.1,125.0
2026-02-26T10:00:00,58.3,51.8,524.0,11.3,81,3.1,0.0,1011.0,230.0
2026-02-26T11:00:00,56.3,41.8,441.0,13.0,73,3.5,0.0,1010.8,400.0
2026-02-26T12:00:00,49.2,33.8,378.0,13.4,71,2.4,0.0,1010.3,480.0
2026-02-26T13:00:00,46.6,27.1,322.0,14.4,69,1.5,0.0,1009.6,495.0
2026-02-26T14:00:00,44.2,23.9,308.0,14.9,67,0.9,0.0,1009.1,465.0
2026-02-26T15:00:00,41.1,25.3,307.0,15.0,66,1.4,0.0,1008.6,380.0
